OBJECTID_1,HydroID,DrainID,Name,Descript,GlobalWshd,RELATEDOID,WarningMsg,HUCID,Edited,waterID,AverageSam,SampleCoun,areaskqm,COUNT,SUM_Averag,SHAPE_Leng,SHAPE_Area
0,2,2,21NYDECA_WQX-16012100,SS BP v1.3.4,1,,,01100005,0,110.00000000000,0.11228571429,7,123.63624776500,1.00000000000,0.28000000000,96800.01920000000,123636247.76600000000
0,2,2,21NYDECA_WQX-14012300,SS BP v1.3.4,1,,,02040104,0,121.00000000000,0.36700000000,10,69.71382657590,2.00000000000,0.51000000000,62820.01100000000,69713826.57800000000
0,2,2,21NYDECA_WQX-10052204,SS BP v1.3.4,1,,,02010001,0,12.00000000000,0.35520000000,10,471.68227307200,1.00000000000,0.11000000000,216220.04020000000,471682273.07200000000
0,2,2,21NYDECA_WQX-13051002,SS BP v1.3.4,1,,,02020008,0,135.00000000000,0.31900000000,8,523.12680050600,6.00000000000,0.99000000000,234620.04480000000,523126800.50300000000
0,2,2,21NYDECA_WQX-13111011,SS BP v1.3.4,1,,,02020006,0,126.00000000000,0.56130000000,10,440.66546464500,6.00000000000,4.59000000000,167840.03010000000,440665464.64700000000
0,2,2,21NYDECA_WQX-12022301,SS BP v1.3.4,1,,,02020005,0,154.00000000000,0.13788888889,9,189.17887170000,2.00000000000,0.48000000000,89740.01690000000,189178871.70000000000
0,2,2,21NYDECA_WQX-09021102,SS BP v1.3.4,1,,,04150308,0,42.00000000000,0.30744444444,9,394.26973903800,3.00000000000,0.95000000000,176660.03090000000,394269739.03400000000
0,3,3,21NYDECA_WQX-06030006,SS BP v1.3.4,1,1,,02050103,0,171.00000000000,0.39015000000,40,12254.75518960000,33.00000000000,75.37000000000,1076460.20500000000,12254755189.70000000000
0,2,2,21NYDECA_WQX-06021001,SS BP v1.3.4,1,,,02050102,0,179.00000000000,0.47915000000,40,4163.07375253000,18.00000000000,15.00000000000,594820.11260000000,4163073752.53000000000
0,2,2,21NYDECA_WQX-10041102,SS BP v1.3.4,1,,,02010004,0,22.00000000000,0.10600000000,10,1323.06427335000,3.00000000000,3.05000000000,368520.06640000000,1323064273.35000000000
0,2,2,21NYDECA_WQX-02021020,SS BP v1.3.4,1,,,05010002,0,232.00000000000,0.47400000000,10,767.73058519900,3.00000000000,0.21000000000,199060.03560000000,767730585.20100000000
0,2,2,21NYDECA_WQX-01041302B,SS BP v1.3.4,1,,,04120102,0,242.00000000000,0.64100000000,10,1436.78203195000,5.00000000000,3.94000000000,376080.06710000000,1436782031.95000000000
0,2,2,21NYDECA_WQX-02010023,SS BP v1.3.4,1,,,05010001,0,236.00000000000,0.23912500000,40,4167.40666362000,9.00000000000,11.57000000000,555140.10390000000,4167406663.62000000000
