Name,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MAJORITY_C,MAJORITY_P,MINORITY,MINORITY_C,MINORITY_P,MEDIAN,PCT90
21NYDECA_WQX-12041001,148,86362.00000000000,102529253.09900000000,82,82,0,82.00000000000,0.00000000000,7081684.00000000000,1,82,86362,27.19640000000,82,86362,27.19640000000,82,82
21NYDECA_WQX-12022301,150,203.00000000000,241002.27390600000,82,82,0,82.00000000000,0.00000000000,16646.00000000000,1,82,203,0.13970000000,82,203,0.13970000000,82,82
21NYDECA_WQX-12013101,153,144.00000000000,170957.27804200000,82,82,0,82.00000000000,0.00000000000,11808.00000000000,1,82,144,3.45990000000,82,144,3.45990000000,82,82
21NYDECA_WQX-12012400,154,96.00000000000,113971.51869400000,82,82,0,82.00000000000,0.00000000000,7872.00000000000,1,82,96,0.50230000000,82,96,0.50230000000,82,82
21NYDECA_WQX-12011D02,156,168.00000000000,199450.15771500000,82,82,0,82.00000000000,0.00000000000,13776.00000000000,1,82,168,1.00130000000,82,168,1.00130000000,82,82
21NYDECA_WQX-12011C03,157,570.00000000000,676705.89224800000,82,82,0,82.00000000000,0.00000000000,46740.00000000000,1,82,570,0.72950000000,82,570,0.72950000000,82,82
21NYDECA_WQX-12011B14,158,1785.00000000000,2119157.92572000000,82,82,0,82.00000000000,0.00000000000,146370.00000000000,1,82,1785,4.26820000000,82,1785,4.26820000000,82,82
21NYDECA_WQX-12011A00,159,282.00000000000,334791.33616500000,82,82,0,82.00000000000,0.00000000000,23124.00000000000,1,82,282,0.41300000000,82,282,0.41300000000,82,82
21NYDECA_WQX-12011401,160,1431.00000000000,1698887.95054000000,82,82,0,82.00000000000,0.00000000000,117342.00000000000,1,82,1431,5.48110000000,82,1431,5.48110000000,82,82
21NYDECA_WQX-12011105,161,7705.00000000000,9147401.57854000000,82,82,0,82.00000000000,0.00000000000,631810.00000000000,1,82,7705,5.98210000000,82,7705,5.98210000000,82,82
