HydroID,DrainID,Name,Descript,GlobalWshd,RELATEDOID,WarningMsg,HUCID,Edited,Shape_Leng,Shape_Area,sum_Averag,Point_Coun,ID,Field
2,2,21NYDECA_WQX-11041203B,SS BP v1.3.4,1,,,02020001,0,373040.06740300000,1443866423.78000000000,2.47097836257,32,1,0.00000000000
2,2,21NYDECA_WQX-11040247,SS BP v1.3.4,1,,,02020001,0,533660.09689700000,2178752989.19000000000,13.93336589320,70,2,0.00000000000
2,2,21NYDECA_WQX-11031011,SS BP v1.3.4,1,,,02020003,0,2940.00069904000,223600.03553400000,0.00000000000,0,3,0.00000000000
2,2,21NYDECA_WQX-11022301,SS BP v1.3.4,1,,,02020003,0,89540.01589920000,193928872.47400000000,0.00000000000,0,4,0.00000000000
2,2,21NYDECA_WQX-11011204,SS BP v1.3.4,1,,,02020003,0,207940.03670500000,621521630.14000000000,0.15770000000,1,5,0.00000000000
2,2,21NYDECA_WQX-11011101,SS BP v1.3.4,1,,,02020003,0,91700.01619770000,160505759.81000000000,0.81708888889,2,6,0.00000000000
3,3,21NYDECA_WQX-11010215,SS BP v1.3.4,1,1,,02020003,0,781840.13990600000,7127992400.10000000000,27.73957997390,165,7,0.00000000000
3,3,21NYDECA_WQX-11010157,SS BP v1.3.4,1,1,,02020003,0,1253920.22450000000,11946541791.10000000000,29.79736886270,171,8,0.00000000000
2,2,21NYDECA_WQX-10054100,SS BP v1.3.4,1,,,02010001,0,48860.00880000000,48260317.70520000000,0.07700000000,1,9,0.00000000000
2,2,21NYDECA_WQX-10053205,SS BP v1.3.4,1,,,02010001,0,51840.00960160000,46668417.23900000000,0.24283333333,1,10,0.00000000000
2,2,21NYDECA_WQX-10053201,SS BP v1.3.4,1,,,02010001,0,70620.01360370000,86483431.91050000000,0.40603333333,2,11,0.00000000000
2,2,21NYDECA_WQX-10052204,SS BP v1.3.4,1,,,02010001,0,216220.04020100000,471682273.07200000000,0.83823333333,4,12,0.00000000000
2,2,21NYDECA_WQX-10052105,SS BP v1.3.4,1,,,02010001,0,22060.00359960000,11788104.34600000000,0.00000000000,0,13,0.00000000000
2,2,21NYDECA_WQX-10052104,SS BP v1.3.4,1,,,02010004,0,45460.00839950000,45633216.26500000000,0.01066666667,1,14,0.00000000000
2,2,21NYDECA_WQX-10051802,SS BP v1.3.4,1,,,02010008,0,30460.00589850000,19329807.00820000000,0.14416666667,1,15,0.00000000000
2,2,21NYDECA_WQX-10051702,SS BP v1.3.4,1,,,02010008,0,35580.00590040000,19251006.95730000000,0.01283333333,1,16,0.00000000000
2,2,21NYDECA_WQX-10051600,SS BP v1.3.4,1,,,02010001,0,355680.06390200000,1094639602.29000000000,1.26146666667,6,17,0.00000000000
2,2,21NYDECA_WQX-10051113,SS BP v1.3.4,1,,,02010008,0,51380.00950290000,48713117.66070000000,0.02425000000,1,18,0.00000000000
2,2,21NYDECA_WQX-10042516,SS BP v1.3.4,1,,,02010004,0,112240.02159700000,240456886.20800000000,1.41086170635,16,19,0.00000000000
2,2,21NYDECA_WQX-10042401,SS BP v1.3.4,1,,,02010008,0,71920.01190000000,68631924.69390000000,0.07810000000,3,20,0.00000000000
2,2,21NYDECA_WQX-10041230,SS BP v1.3.4,1,,,02010008,0,113180.02140200000,217140578.14400000000,0.48396666667,9,21,0.00000000000
2,2,21NYDECA_WQX-10041102,SS BP v1.3.4,1,,,02010004,0,368520.06640100000,1323064273.35000000000,6.25298478717,50,22,0.00000000000
2,2,21NYDECA_WQX-10032A01,SS BP v1.3.4,1,,,02010006,0,2120.00040054000,98900.05307200000,0.10600000000,1,23,0.00000000000
2,2,21NYDECA_WQX-10032101,SS BP v1.3.4,1,,,02010006,0,86960.01509430000,143425051.19700000000,0.10255555556,1,24,0.00000000000
2,2,21NYDECA_WQX-10031001,SS BP v1.3.4,1,,,02010006,0,431280.07729200000,1585974565.18000000000,3.27611894600,21,25,0.00000000000
2,2,21NYDECA_WQX-10022300,SS BP v1.3.4,1,,,02010008,0,117480.02060300000,258054791.12100000000,0.08688888889,1,26,0.00000000000
2,2,21NYDECA_WQX-10021030,SS BP v1.3.4,1,,,02010008,0,98480.01720290000,209966574.16100000000,0.12616666667,2,27,0.00000000000
2,2,21NYDECA_WQX-10021028,SS BP v1.3.4,1,,,02010008,0,108960.01930300000,223116778.72700000000,0.24383333333,3,28,0.00000000000
2,2,21NYDECA_WQX-10010001E,SS BP v1.3.4,1,,,02010008,0,100.00000000000,400.00000000000,0.13512941177,1,29,0.00000000000
2,2,21NYDECA_WQX-10010001,SS BP v1.3.4,1,,,02010008,0,520.00020027200,2500.00100136000,0.12925000000,1,30,0.00000000000
2,2,21NYDECA_WQX-09065102,SS BP v1.3.4,1,,,04150303,0,42100.00749920000,49497517.87780000000,1.44510000000,1,31,0.00000000000
2,2,21NYDECA_WQX-09054107,SS BP v1.3.4,1,,,04150303,0,100100.01900200000,109079238.75000000000,0.05287500000,1,32,0.00000000000
3,3,21NYDECA_WQX-09051001,SS BP v1.3.4,1,1,,04150302,0,706500.12939600000,4173130089.21000000000,22.07437181960,96,33,0.00000000000
2,2,21NYDECA_WQX-09043105,SS BP v1.3.4,1,,,04150304,0,98060.01749900000,93436933.11840000000,0.00000000000,0,34,0.00000000000
2,2,21NYDECA_WQX-09032200,SS BP v1.3.4,1,,,04150305,0,29340.00530290000,14785005.17480000000,0.27170000000,1,35,0.00000000000
2,2,21NYDECA_WQX-09031081,SS BP v1.3.4,1,,,04150305,0,675220.11820000000,2568947622.17000000000,6.44748760803,24,36,0.00000000000
2,2,21NYDECA_WQX-09031003,SS BP v1.3.4,1,,,04150305,0,872100.15360200000,3250358262.14000000000,6.75892606957,26,37,0.00000000000
2,2,21NYDECA_WQX-09022406,SS BP v1.3.4,1,,,04150308,0,93100.01560020000,100131535.20800000000,0.00000000000,0,38,0.00000000000
2,2,21NYDECA_WQX-09022303,SS BP v1.3.4,1,,,04150307,0,150740.02540100000,251966988.96800000000,0.19240000000,1,39,0.00000000000
2,2,21NYDECA_WQX-09022203,SS BP v1.3.4,1,,,04150306,0,324200.05800100000,580818806.16700000000,0.63886666667,3,40,0.00000000000
2,2,21NYDECA_WQX-09021502,SS BP v1.3.4,1,,,04150308,0,84860.01350020000,101836735.97900000000,0.05016666667,1,41,0.00000000000
2,2,21NYDECA_WQX-09021102,SS BP v1.3.4,1,,,04150308,0,176660.03090100000,394269739.03800000000,0.30744444444,1,42,0.00000000000
2,2,21NYDECA_WQX-09021009,SS BP v1.3.4,1,,,04150306,0,388600.06909600000,2142316358.45000000000,1.95843732241,15,43,0.00000000000
2,2,21NYDECA_WQX-09021003,SS BP v1.3.4,1,,,04150306,0,40.00000000000,100.00000000000,0.08260000000,1,44,0.00000000000
2,2,21NYDECA_WQX-09010008,SS BP v1.3.4,1,,,04150301,0,5400.00100040000,595700.10862800000,0.00000000000,0,45,0.00000000000
2,2,21NYDECA_WQX-08013100,SS BP v1.3.4,1,,,04150101,0,78660.01410100000,89393032.43020000000,1.05252458485,7,46,0.00000000000
2,2,21NYDECA_WQX-08012201,SS BP v1.3.4,1,,,04150101,0,16640.00229930000,6456202.35644000000,1.36862500000,1,47,0.00000000000
2,2,21NYDECA_WQX-08012116,SS BP v1.3.4,1,,,04150101,0,208080.03819800000,365141732.04300000000,20.56379417690,90,48,0.00000000000
2,2,21NYDECA_WQX-08011E02,SS BP v1.3.4,1,,,04150101,0,56980.00949860000,84411030.46860000000,1.36862500000,1,49,0.00000000000
2,2,21NYDECA_WQX-08011A00,SS BP v1.3.4,1,,,04150101,0,31580.00630330000,21973307.88250000000,0.58650000000,1,50,0.00000000000
2,2,21NYDECA_WQX-08011901,SS BP v1.3.4,1,,,04150101,0,44640.00959970000,26333909.57480000000,0.48233333333,3,51,0.00000000000
2,2,21NYDECA_WQX-08011802,SS BP v1.3.4,1,,,04150101,0,63500.01060010000,68243124.59160000000,0.35911111111,1,52,0.00000000000
2,2,21NYDECA_WQX-08011702,SS BP v1.3.4,1,,,04150101,0,77140.01580240000,96002535.05580000000,0.11462222222,1,53,0.00000000000
2,2,21NYDECA_WQX-08011305,SS BP v1.3.4,1,,,04150101,0,2080.00039959000,97200.01795290000,0.00000000000,0,54,0.00000000000
2,2,21NYDECA_WQX-08011201,SS BP v1.3.4,1,,,04150101,0,320480.05829100000,844134604.53400000000,9.95033953562,39,55,0.00000000000
2,2,21NYDECA_WQX-08010107,SS BP v1.3.4,1,,,04150101,0,131960.02490000000,191209169.73000000000,3.34137260854,11,56,0.00000000000
2,2,21NYDECA_WQX-08010090,SS BP v1.3.4,1,,,04150101,0,213240.03980200000,671406644.72100000000,5.39596653406,22,57,0.00000000000
2,2,21NYDECA_WQX-08010001,SS BP v1.3.4,1,,,04150101,0,824960.15040000000,4932407486.32000000000,63.49449222560,273,58,0.00000000000
2,2,21NYDECA_WQX-07065100,SS BP v1.3.4,1,,,04140201,0,67900.01330330000,75970627.87080000000,0.61440000000,1,59,0.00000000000
2,2,21NYDECA_WQX-07054100,SS BP v1.3.4,1,,,04140201,0,96140.01720330000,127380447.63900000000,6.78146781084,24,60,0.00000000000
2,2,21NYDECA_WQX-07053702,SS BP v1.3.4,1,,,04140201,0,41300.00759940000,32393911.97850000000,12.21639783800,4,61,0.00000000000
2,2,21NYDECA_WQX-07053603,SS BP v1.3.4,1,,,04140201,0,82380.01549770000,147113354.88400000000,7.26291064145,8,62,0.00000000000
2,2,21NYDECA_WQX-07053301,SS BP v1.3.4,1,,,04140201,0,191740.03519700000,327787921.96400000000,69.66271140580,35,63,0.00000000000
2,2,21NYDECA_WQX-07047100,SS BP v1.3.4,1,,,04140201,0,19020.00390100000,7916202.90246000000,0.31480000000,1,64,0.00000000000
2,2,21NYDECA_WQX-07044100,SS BP v1.3.4,1,,,04140201,0,53500.00980190000,43427615.82880000000,4.48030000000,1,65,0.00000000000
2,2,21NYDECA_WQX-07034701,SS BP v1.3.4,1,,,04140202,0,46060.00850010000,19976907.24730000000,0.00000000000,0,66,0.00000000000
2,2,21NYDECA_WQX-07034301,SS BP v1.3.4,1,,,04140202,0,10560.00180100000,3797401.36871000000,0.00000000000,0,67,0.00000000000
2,2,21NYDECA_WQX-07024201,SS BP v1.3.4,1,,,04140201,0,141620.02529900000,283254004.59200000000,15.21657143010,16,68,0.00000000000
2,2,21NYDECA_WQX-07011023,SS BP v1.3.4,1,,,04140201,0,40.00000000000,100.00000000000,0.41244871795,1,69,0.00000000000
3,3,21NYDECA_WQX-07010005,SS BP v1.3.4,1,1,,04140203,0,1593080.29749000000,13182214160.10000000000,490.93351178100,372,70,0.00000000000
2,2,21NYDECA_WQX-06032102,SS BP v1.3.4,1,,,02050103,0,177500.03319900000,383358943.89300000000,3.40501111111,11,71,0.00000000000
2,2,21NYDECA_WQX-06031900,SS BP v1.3.4,1,,,02050103,0,32980.00550080000,19669907.41960000000,0.57700000000,4,72,0.00000000000
2,2,21NYDECA_WQX-06031802,SS BP v1.3.4,1,,,02050103,0,44220.00779720000,36257213.62430000000,0.45825000000,1,73,0.00000000000
2,2,21NYDECA_WQX-06031715,SS BP v1.3.4,1,,,02050103,0,128460.02330300000,234362287.72300000000,7.11827967033,17,74,0.00000000000
2,2,21NYDECA_WQX-06031600,SS BP v1.3.4,1,,,02050103,0,89860.01779650000,147503755.82200000000,0.07762500000,1,75,0.00000000000
2,2,21NYDECA_WQX-06031301,SS BP v1.3.4,1,,,02050103,0,119960.02210200000,291522709.45700000000,0.80202380952,5,76,0.00000000000
2,2,21NYDECA_WQX-06031201,SS BP v1.3.4,1,,,02050103,0,272720.05200200000,889344733.92000000000,11.60721111110,20,77,0.00000000000
2,2,Bridge at Bellona,SS BP v1.3.4,1,,,04140201,0,56580.01009700000,65735824.26350000000,5.57909090910,2,78,0.00000000000
2,2,Bridge @ Blakley Rd.,SS BP v1.3.4,1,,,04140201,0,71100.01320120000,130487448.32400000000,25.80604056160,7,79,0.00000000000
2,2,Brandy Bay Mouth,SS BP v1.3.4,1,,,04140201,0,17140.00329880000,9053903.27851000000,0.22875000000,1,80,0.00000000000
2,2,Bradley Creek Carrie Ann Dr,SS BP v1.3.4,1,,,02050103,0,33900.00640060000,22262608.30690000000,0.00000000000,0,81,0.00000000000
2,2,Bolter Creek,SS BP v1.3.4,1,,,04140201,0,43320.00889920000,33087912.38660000000,0.74917241379,1,82,0.00000000000
2,2,Boiceville,SS BP v1.3.4,1,,,04140201,0,45420.00820110000,44281416.47480000000,3.52466193853,9,83,0.00000000000
2,2,Boardman Creek,SS BP v1.3.4,1,,,04140201,0,37000.00649930000,22141808.20020000000,1.03189285714,1,84,0.00000000000
2,2,Blakeslee Hill,SS BP v1.3.4,1,,,04140201,0,64500.01270060000,87569732.85180000000,1.45171973684,6,85,0.00000000000
2,2,Big Stream Mouth @ Glenora Point,SS BP v1.3.4,1,,,04140201,0,72900.01459120000,95971535.68390000000,18.26615602640,7,86,0.00000000000
2,2,Big Stream @ Dundee-Glenora Rd,SS BP v1.3.4,1,,,04140201,0,1980.00059986000,9800.00400066000,1.71913043478,1,87,0.00000000000
2,2,Big Salmon Creek Above Fork - Rapid Response,SS BP v1.3.4,1,,,04140201,0,70520.01280170000,93326834.48290000000,17.54088183150,5,88,0.00000000000
2,2,Big Creek @ California Rd,SS BP v1.3.4,1,,,02020004,0,48340.00950240000,49285518.24180000000,1.45000000000,1,89,0.00000000000
2,2,Beaver Creek,SS BP v1.3.4,1,,,04140201,0,25600.00490140000,15692905.81820000000,0.12322222222,1,90,0.00000000000
2,2,Barrile Site,SS BP v1.3.4,1,,,04140201,0,37160.00640010000,32301312.05510000000,1.20732860520,7,91,0.00000000000
2,2,Banks Road,SS BP v1.3.4,1,,,04140201,0,78160.01450350000,94073235.07710000000,5.63445598238,18,92,0.00000000000
2,2,Acoustic Doppler,SS BP v1.3.4,1,,,04140201,0,640.00000000000,3100.00000000000,0.27333333333,1,93,0.00000000000
2,2,21NYDECA_WQX-WHITNEYPTR_160035_DH,SS BP v1.3.4,1,,,02050102,0,2540.00090122000,92700.06158350000,0.00000000000,0,94,0.00000000000
2,2,21NYDECA_WQX-WHITEL_090117_DH,SS BP v1.3.4,1,,,02040104,0,4080.00080013000,539700.22412800000,0.00000000000,0,95,0.00000000000
2,2,21NYDECA_WQX-SWINGBRR_09_0108_DH,SS BP v1.3.4,1,,,02040104,0,121820.02079800000,248058094.70800000000,1.58145000000,3,96,0.00000000000
2,2,21NYDECA_WQX-ROUNDP_090065_DH,SS BP v1.3.4,1,,,02040104,0,4120.00099945000,594600.27272700000,0.00600000000,1,97,0.00000000000
2,2,21NYDECA_WQX-ROUNDP_080152_DH,SS BP v1.3.4,1,,,04130001,0,57580.01090100000,56249720.62430000000,0.13700000000,1,98,0.00000000000
2,2,21NYDECA_WQX-REICHARDSL_090382_DH,SS BP v1.3.4,1,,,02020006,0,1900.00039959000,92600.05291940000,0.00000000000,0,99,0.00000000000
2,2,21NYDECA_WQX-QA_QC,SS BP v1.3.4,1,,,02020006,0,40.00000000000,100.00000000000,0.01722368421,1,100,0.00000000000
2,2,21NYDECA_WQX-PERCHL_090358_DH,SS BP v1.3.4,1,,,02040102,0,2440.00030041000,180600.06458800000,0.00000000000,0,101,0.00000000000
2,2,21NYDECA_WQX-MORNINGSDL_090050_DH,SS BP v1.3.4,1,,,02040104,0,20820.00390050000,9244003.59882000000,0.03225000000,1,102,0.00000000000
2,2,21NYDECA_WQX-MOHICANL_090173_DH,SS BP v1.3.4,1,,,02040104,0,15640.00320150000,4867501.90486000000,0.00725000000,1,103,0.00000000000
2,2,21NYDECA_WQX-LONGP_080154_TMDL,SS BP v1.3.4,1,,,04130001,0,3080.00060081000,284100.10113700000,0.00300000000,1,104,0.00000000000
2,2,21NYDECA_WQX-LHUNTING_090216_DH,SS BP v1.3.4,1,,,02040101,0,5860.00110149000,1148800.48115000000,0.00683333333,1,105,0.00000000000
2,2,21NYDECA_WQX-CRANBERP_080155_TMDL,SS BP v1.3.4,1,,,04130001,0,2500.00059986000,157300.05795000000,0.01650000000,1,106,0.00000000000
2,2,21NYDECA_WQX-BUCKP_080153_?,SS BP v1.3.4,1,,,04130001,0,200.00000000000,900.00000000000,0.00000000000,0,107,0.00000000000
2,2,21NYDECA_WQX-17025100,SS BP v1.3.4,1,,,01100006,0,7020.00130081000,1473700.57691000000,0.00000000000,0,108,0.00000000000
2,2,21NYDECA_WQX-16012102,SS BP v1.3.4,1,,,01100005,0,69280.01239920000,90800034.80230000000,0.33260000000,1,109,0.00000000000
2,2,21NYDECA_WQX-16012100,SS BP v1.3.4,1,,,01100005,0,96800.01919990000,123636247.76500000000,0.14828571429,2,110,0.00000000000
2,2,21NYDECA_WQX-16011112,SS BP v1.3.4,1,,,01100005,0,42140.00759980000,31308011.84200000000,0.19711111111,1,111,0.00000000000
2,2,21NYDECA_WQX-15012105,SS BP v1.3.4,1,,,02030101,0,61280.01160000000,89572534.90120000000,0.37880000000,1,112,0.00000000000
2,2,21NYDECA_WQX-15011001,SS BP v1.3.4,1,,,02030101,0,119880.02320100000,235593191.29900000000,6.54222222222,1,113,0.00000000000
2,2,21NYDECA_WQX-14042201,SS BP v1.3.4,1,,,02040101,0,84240.01609800000,134986050.96400000000,0.16650000000,1,114,0.00000000000
2,2,21NYDECA_WQX-14041077,SS BP v1.3.4,1,,,02040101,0,39980.00739910000,41057215.50760000000,0.57430000000,1,115,0.00000000000
2,2,21NYDECA_WQX-14023104,SS BP v1.3.4,1,,,02040104,0,34180.00650260000,21738708.43770000000,0.29325000000,2,116,0.00000000000
2,2,21NYDECA_WQX-14022300,SS BP v1.3.4,1,,,02040104,0,63460.01130060000,71235827.00030000000,1.70397914180,12,117,0.00000000000
2,2,21NYDECA_WQX-14022200,SS BP v1.3.4,1,,,02040104,0,67540.01260090000,87651833.44820000000,7.67299452433,30,118,0.00000000000
2,2,21NYDECA_WQX-14022104,SS BP v1.3.4,1,,,02040104,0,101660.02010300000,174879467.28200000000,1.17163888889,10,119,0.00000000000
2,2,21NYDECA_WQX-14012400,SS BP v1.3.4,1,,,02040101,0,51480.00949910000,36624513.99170000000,0.10244444444,1,120,0.00000000000
2,2,21NYDECA_WQX-14012300,SS BP v1.3.4,1,,,02040104,0,62820.01099970000,69713826.57590000000,0.36700000000,1,121,0.00000000000
2,2,21NYDECA_WQX-14012200,SS BP v1.3.4,1,,,02040104,0,54920.01050190000,47866618.27920000000,1.09420000000,1,122,0.00000000000
2,2,21NYDECA_WQX-14011400,SS BP v1.3.4,1,,,02040104,0,62780.01319930000,69758526.77260000000,0.13370000000,1,123,0.00000000000
2,2,21NYDECA_WQX-14011301,SS BP v1.3.4,1,,,02040101,0,111140.01970100000,288350809.96500000000,1.78231944444,4,124,0.00000000000
3,3,21NYDECA_WQX-14010001,SS BP v1.3.4,1,1,,02040104,0,728300.13690500000,7963536833.83000000000,24.23436108470,97,125,0.00000000000
2,2,21NYDECA_WQX-13111011,SS BP v1.3.4,1,,,02020006,0,167840.03010000000,440665464.64500000000,1.07358571429,2,126,0.00000000000
2,2,21NYDECA_WQX-13103202,SS BP v1.3.4,1,,,02020006,0,88980.01790570000,99963837.76330000000,0.22600000000,1,127,0.00000000000
2,2,21NYDECA_WQX-13103116,SS BP v1.3.4,1,,,02020006,0,42200.00719830000,21733308.12160000000,0.00000000000,0,128,0.00000000000
2,2,21NYDECA_WQX-13092100,SS BP v1.3.4,1,,,02020006,0,83740.01549720000,111145041.91100000000,0.10540000000,1,129,0.00000000000
2,2,21NYDECA_WQX-13081002,SS BP v1.3.4,1,,,02020006,0,4460.00069904000,541800.22715100000,0.00000000000,0,130,0.00000000000
2,2,21NYDECA_WQX-13064205,SS BP v1.3.4,1,,,02020007,0,93860.01839880000,119410846.56700000000,0.55475000000,1,131,0.00000000000
2,2,21NYDECA_WQX-13064101,SS BP v1.3.4,1,,,02020007,0,59680.01310300000,70653527.35730000000,1.62400000000,1,132,0.00000000000
2,2,21NYDECA_WQX-13063302,SS BP v1.3.4,1,,,02020007,0,52140.01090190000,50196019.27680000000,0.28775000000,1,133,0.00000000000
2,2,21NYDECA_WQX-13062203,SS BP v1.3.4,1,,,02020007,0,253160.04919900000,990412778.65100000000,1.34450033091,9,134,0.00000000000
2,2,21NYDECA_WQX-13051002,SS BP v1.3.4,1,,,02020008,0,234620.04480600000,523126800.50600000000,0.31900000000,1,135,0.00000000000
2,2,21NYDECA_WQX-13013310,SS BP v1.3.4,1,,,02020006,0,96180.01809310000,150327357.06200000000,0.24625000000,1,136,0.00000000000
2,2,21NYDECA_WQX-13013203,SS BP v1.3.4,1,,,02020006,0,38860.00639770000,21869708.30290000000,0.09625000000,1,137,0.00000000000
2,2,21NYDECA_WQX-13013110,SS BP v1.3.4,1,,,02020006,0,48240.00950150000,42085615.85060000000,0.12975000000,1,138,0.00000000000
2,2,21NYDECA_WQX-13012701,SS BP v1.3.4,1,,,02020008,0,84780.01700400000,79351230.95600000000,0.33753333333,1,139,0.00000000000
2,2,21NYDECA_WQX-13012604,SS BP v1.3.4,1,,,02020008,0,31140.00600100000,17418406.61950000000,0.00000000000,0,140,0.00000000000
2,2,21NYDECA_WQX-13012501,SS BP v1.3.4,1,,,02020006,0,88220.01769880000,76529028.80100000000,1.11888888889,1,141,0.00000000000
2,2,21NYDECA_WQX-13011E00,SS BP v1.3.4,1,,,02020006,0,46700.00959730000,35669913.25250000000,0.62037500000,1,142,0.00000000000
2,2,21NYDECA_WQX-13011C01,SS BP v1.3.4,1,,,02020006,0,20940.00420090000,9981803.68312000000,0.21718750000,1,143,0.00000000000
2,2,21NYDECA_WQX-13011904,SS BP v1.3.4,1,,,02020009,0,79980.01749750000,104782740.71100000000,0.31975000000,1,144,0.00000000000
2,2,21NYDECA_WQX-13011803,SS BP v1.3.4,1,,,02020006,0,86440.01510140000,81612230.51470000000,0.64938888889,3,145,0.00000000000
2,2,21NYDECA_WQX-13011700,SS BP v1.3.4,1,,,02020008,0,88140.01900100000,132030251.00200000000,0.78690277778,2,146,0.00000000000
2,2,21NYDECA_WQX-13011519,SS BP v1.3.4,1,,,02020006,0,36340.00679970000,29684711.12070000000,0.08537500000,1,147,0.00000000000
2,2,21NYDECA_WQX-13011401,SS BP v1.3.4,1,,,02020006,0,118940.02360200000,144767254.35800000000,1.75851388889,2,148,0.00000000000
2,2,21NYDECA_WQX-13011003,SS BP v1.3.4,1,,,02020006,0,167840.03010000000,440665464.64500000000,1.07358571429,2,149,0.00000000000
2,2,21NYDECA_WQX-13010139,SS BP v1.3.4,1,,,02020006,0,320.00000000000,1800.00000000000,0.38940000000,1,150,0.00000000000
2,2,21NYDECA_WQX-13010077,SS BP v1.3.4,1,,,02020008,0,440.00010013600,1700.00050068000,0.37186486487,1,151,0.00000000000
2,2,21NYDECA_WQX-12041001,SS BP v1.3.4,1,,,02020004,0,172140.03210200000,376680838.91800000000,8.11500000000,5,152,0.00000000000
2,2,21NYDECA_WQX-12023100,SS BP v1.3.4,1,,,02020005,0,29440.00499870000,21880408.33650000000,0.06000000000,1,153,0.00000000000
2,2,21NYDECA_WQX-12022301,SS BP v1.3.4,1,,,02020005,0,89740.01690100000,189178871.70000000000,0.67491172261,3,154,0.00000000000
2,2,21NYDECA_WQX-12022101,SS BP v1.3.4,1,,,02020005,0,1040.00040054000,2600.00200272000,0.24400000000,1,155,0.00000000000
2,2,21NYDECA_WQX-12021081,SS BP v1.3.4,1,,,02020005,0,6280.00129986000,518200.15844300000,0.16280000000,1,156,0.00000000000
2,2,21NYDECA_WQX-12013101,SS BP v1.3.4,1,,,02020004,0,14280.00260070000,4934901.79961000000,1.36120000000,1,157,0.00000000000
2,2,21NYDECA_WQX-12012400,SS BP v1.3.4,1,,,02020004,0,32480.00669860000,22669608.41010000000,1.41460000000,1,158,0.00000000000
2,2,21NYDECA_WQX-12012002,SS BP v1.3.4,1,,,02020004,0,5800.00129747000,745500.20816100000,1.52400000000,1,159,0.00000000000
2,2,21NYDECA_WQX-12011D02,SS BP v1.3.4,1,,,02020004,0,31820.00569920000,19904707.53220000000,0.16280000000,1,160,0.00000000000
2,2,21NYDECA_WQX-12011C03,SS BP v1.3.4,1,,,02020004,0,87040.01669880000,92693634.11250000000,0.12720000000,1,161,0.00000000000
2,2,21NYDECA_WQX-12011B14,SS BP v1.3.4,1,,,02020004,0,48880.01009890000,49606618.50380000000,0.19720000000,1,162,0.00000000000
2,2,21NYDECA_WQX-12011A00,SS BP v1.3.4,1,,,02020004,0,69220.01220320000,80998629.54610000000,0.00000000000,0,163,0.00000000000
2,2,21NYDECA_WQX-12011401,SS BP v1.3.4,1,,,02020004,0,36600.00629850000,30962111.37450000000,0.49422222222,1,164,0.00000000000
2,2,21NYDECA_WQX-12011105,SS BP v1.3.4,1,,,02020004,0,105160.01770100000,152802756.53500000000,4.79620000000,2,165,0.00000000000
2,2,21NYDECA_WQX-12010142,SS BP v1.3.4,1,,,02020004,0,138940.02430400000,212380777.55700000000,0.37377777778,2,166,0.00000000000
2,2,21NYDECA_WQX-12010101,SS BP v1.3.4,1,,,02020004,0,399980.07220500000,1463485537.90000000000,19.94896282050,23,167,0.00000000000
3,3,21NYDECA_WQX-12010001,SS BP v1.3.4,1,1,,02020004,0,1353380.24839000000,8978592427.56000000000,52.81694915670,96,168,0.00000000000
2,2,21NYDECA_WQX-11042402,SS BP v1.3.4,1,,,02020001,0,30200.00600000000,23372608.56640000000,0.12040000000,1,169,0.00000000000
2,2,21NYDECA_WQX-11042302,SS BP v1.3.4,1,,,02020001,0,74680.01430180000,82104129.93190000000,0.10590000000,1,170,0.00000000000
3,3,21NYDECA_WQX-06030006,SS BP v1.3.4,1,1,,02050103,0,1076460.20498000000,12254755189.60000000000,37.76017797620,84,171,0.00000000000
2,2,21NYDECA_WQX-06023201,SS BP v1.3.4,1,,,02050102,0,12660.00210090000,4105801.44861000000,0.06446666667,1,172,0.00000000000
2,2,21NYDECA_WQX-06022503,SS BP v1.3.4,1,,,02050102,0,105080.01949800000,152621156.64300000000,0.41221666667,2,173,0.00000000000
2,2,21NYDECA_WQX-06022401,SS BP v1.3.4,1,,,02050102,0,58440.01070260000,74579927.89810000000,0.06755555556,1,174,0.00000000000
2,2,21NYDECA_WQX-06022301,SS BP v1.3.4,1,,,02050102,0,4340.00079918000,643900.26358100000,0.00000000000,0,175,0.00000000000
2,2,21NYDECA_WQX-06022131,SS BP v1.3.4,1,,,02050102,0,4400.00089932000,452600.18103600000,0.00000000000,0,176,0.00000000000
2,2,21NYDECA_WQX-06021088,SS BP v1.3.4,1,,,02050102,0,2600.00060081000,199200.09813300000,0.00000000000,0,177,0.00000000000
2,2,21NYDECA_WQX-06021053,SS BP v1.3.4,1,,,02050102,0,240740.04439700000,809866500.65600000000,3.05625000000,5,178,0.00000000000
2,2,21NYDECA_WQX-06021001,SS BP v1.3.4,1,,,02050102,0,594820.11259400000,4163073752.53000000000,7.10518888889,17,179,0.00000000000
2,2,21NYDECA_WQX-06014100,SS BP v1.3.4,1,,,02050103,0,43540.00840090000,35302113.15780000000,0.00000000000,0,180,0.00000000000
2,2,21NYDECA_WQX-06011601,SS BP v1.3.4,1,,,02050101,0,141100.02589800000,264973098.32300000000,0.34745000000,2,181,0.00000000000
2,2,21NYDECA_WQX-06011509,SS BP v1.3.4,1,,,02050101,0,125560.02420100000,326645422.45800000000,0.14580000000,1,182,0.00000000000
2,2,21NYDECA_WQX-06011302,SS BP v1.3.4,1,,,02050101,0,130920.02540200000,305648114.33200000000,0.56400000000,2,183,0.00000000000
2,2,21NYDECA_WQX-06011202,SS BP v1.3.4,1,,,02050101,0,66520.01209830000,91130734.48670000000,0.30790000000,1,184,0.00000000000
